Min_Temp_585_30,Min_Temp_585_50,Min_Temp_585_70,Min_Temp_585_90,Max_Temp_585_30,Max_Temp_585_50,Max_Temp_585_70,Max_Temp_585_90,Precipitation_585_30,Precipitation_585_50,Precipitation_585_70,Precipitation_585_90,Min_Temp_hist,Max_Temp_hist,Precipitation_hist
17.551553157498365,18.408949475903523,19.464087738556234,20.6043916425103,29.06947967268597,29.770015883457088,30.639304322573953,31.540978481081257,121.2603253672754,133.32838499457765,144.55054063238313,161.56705380964848,15.918470192719338,26.850299721069007,114.28579516952193
13.796816556578618,14.647881899550553,15.673956116403698,16.817174655822427,24.42991957682947,25.148908774560766,26.036016657726663,26.979098818663886,166.69401168619152,180.58351957705952,195.8011688319837,220.76325322471806,13.34222973290921,24.50912134345568,157.12540038820757
15.073674416359511,15.930670333466413,16.97806532659256,18.13646473117636,25.142780521029003,25.83591364122349,26.704014834549557,27.682792531810158,240.15326436128328,256.468784442405,271.7488274098488,290.13167166496686,16.979830745556317,24.77208688851669,225.72217885050506
18.889986994101083,19.74632591780238,20.791333917737216,21.951724309413656,27.33190835443399,28.033635797181773,28.910054945143134,29.909644651910867,191.44920042983193,204.19825170984743,217.460047215332,235.49968897558082,16.93556189658896,26.199339079655374,180.1329855094378
15.274782978758148,16.129929695344757,17.17603977543117,18.300471069616336,25.885697217623708,26.57329328045012,27.432513805166124,28.330531295424034,277.4312310473548,301.94990472402606,321.7639636025476,352.2328862078331,15.50966668596467,25.720764032514637,262.4813812284687
17.80518031846826,18.6950985419287,19.778966669993544,20.90492137888841,26.75425183661235,27.521802073523908,28.376030870835294,29.33951763285647,108.73818801629658,115.40587066717636,125.14134451835669,140.74341834327305,19.894559188910772,29.66996964935361,103.39036459335505
24.594360870013997,25.427732974987503,26.457408802021398,27.55444677176645,33.94146001791826,34.70559185161248,35.561760829385584,36.57312667116324,36.60898518278159,39.62748208143535,45.66264758593786,52.52607145143375,23.02788411647373,32.75535058546441,33.74874017131577
20.097338774997727,20.887619340658922,21.878465962979927,23.001183094753607,26.525627110679885,27.210167018951,28.087156807484273,29.075702339403506,165.48005028416472,175.8113565136183,186.71699144232974,204.6669583074903,15.300482558950357,23.924982919511308,154.17310952986603
23.396556592651194,24.294547714016154,25.385105622985822,26.54472142137346,33.0539853491694,33.82381572965787,34.678926610124584,35.659057626589146,33.47704337852144,37.42304006192676,43.23744903281991,51.4460969836674,20.68700094275473,31.13613380722092,30.337823660020298
17.535599838637282,18.41536032873605,19.44902609611911,20.555234627056713,27.710860658575776,28.49009324666627,29.375662038198854,30.372926705351286,66.49466135743812,70.99841204742583,77.05239072447436,87.37634195304389,18.5046898858597,28.89186407264084,63.40547954627658
16.38381412301832,17.243368232656934,18.297227093865867,19.460183156483716,26.65133076418012,27.350493198564084,28.22468120915739,29.211726848484073,162.9438567370802,174.37115808831697,185.30082021839019,198.99399735080104,16.583240495341325,25.928427223235076,153.3232817972407
13.874097224403627,14.722850340500967,15.750785650744213,16.885290440445093,24.495396092908727,25.21161263771535,26.094476483115084,27.034317342928404,194.5151946573152,209.9961706703082,226.35140290514892,253.777833343728,12.649152440304682,23.579685115316,184.9921112262015
14.763789563150992,15.644729608500672,16.694728211634928,17.813450670316463,24.497417728595472,25.27144101780873,26.140648500498955,27.11115061703493,72.56359793051371,77.24195830992797,84.10563567686395,94.41696564689927,18.330808837148968,28.708110156037645,69.3013001214622
15.113804194944166,16.003471411792336,17.090335956945303,18.22851027445884,23.91546323569586,24.682937443615018,25.538455673359287,26.491524885451913,143.6701896835899,151.878857432108,164.33227620130285,183.66030779604642,17.809708138271674,27.807175800495962,136.73381648582583
16.21444208520774,17.01177787817323,18.011063422717005,19.14432081590598,26.643007457390436,27.321079501270056,28.197444350389603,29.185568010883443,151.37457718534077,161.35637427694192,171.30994783535277,187.7074026671002,13.168424417026365,24.01335713089853,140.39168935380394
17.6608081914642,18.48255150571243,19.498199192764577,20.629488505784824,26.74081088907997,27.431815924456536,28.310809410289263,29.282383856915345,170.94116631910703,182.6844663885802,195.13004907012086,214.55978767881078,15.15439063823033,25.234168578454884,160.88043956545337
21.638046926608173,22.497064813777737,23.541655711493107,24.63801237742231,31.301567462635994,32.070963612063366,32.9266765851113,33.92084068751524,50.86408248974176,54.976441192180495,61.50669536614581,71.77146217637029,22.324730204658696,31.826395333097672,47.56021237356507
22.985031845659673,23.765836377090064,24.697037900172894,25.718149865625325,29.990876194544033,30.724909400663122,31.598554263208232,32.57695951588355,71.99832795236046,74.03863029651562,78.59178767162685,84.98281703569734,20.027294845353765,28.329074787667853,69.71633108936877
14.373851221119782,15.24589707327948,16.323694348850452,17.476170495628867,25.0853450086464,25.82358105474229,26.69408124381885,27.589685034365885,95.81819929209563,105.6706455789405,116.15650649265818,132.23688179844615,15.212543123311992,26.378616754463263,90.06456522412547
25.224707554085946,25.979895740793005,26.912039813071285,27.931607754431013,30.444742043913756,31.174049763285232,32.032013715056486,33.00877817956849,68.75581160493651,71.34578025039572,77.9998116253055,83.54746195337381,20.966687610300223,28.582981335960977,64.81627447310883
17.303114889902208,18.177464280110424,19.225282405046705,20.336531869768145,26.61918066353381,27.402587075654157,28.255938485900785,29.24223247931578,70.0199792125332,74.53643917182607,81.62004736371878,92.53973301532628,20.22274758031296,29.7595704573702,66.39971229164878
18.95150913593058,19.81756102144257,20.84547164087249,21.9333224918633,28.674176685223888,29.450815078841025,30.31456432104572,31.30283386720244,61.18529469592299,65.53041214759101,72.24925649088878,83.1450964738019,20.515459279115895,30.44962452213896,58.01019117912539
22.88453027715025,23.825548431092805,24.919312618766952,26.089403749146243,31.93852004036416,32.75455045194015,33.58949319095532,34.58934884364016,42.83271842010545,46.80738435966283,54.09607900567721,63.66916975138936,22.46391621373546,32.01557675834434,39.73035047321426
24.07357801197501,24.98573800590757,26.06444065173481,27.19420338909362,33.425437957981636,34.17649049673859,35.01224046768755,35.9500568851801,30.81251846933653,35.46880139238941,41.351524808566325,50.25848336714931,21.21468814594603,30.870353744284678,28.08324325574162
18.255903195327257,19.15522620354528,20.24823938953525,21.393912827037195,27.77704097568589,28.54717314043578,29.412756019299636,30.363139009781815,83.68925527218568,90.33602421275957,99.50851699276254,113.12213010004136,18.300871035671136,28.614060563669472,78.4744589390065
18.679329666885042,19.482708131259614,20.478997413205732,21.610570296834478,27.197476434485875,27.882797227440797,28.776092288474892,29.76499920122793,132.24923799351495,140.98840150818563,150.65434182434737,165.49627086521878,14.167443629912986,23.81813837247823,123.16714681822606
24.87831819197791,25.63545545976755,26.54952479613365,27.548554208037476,28.77499884914175,29.501171373204983,30.37544415315279,31.32850699965162,84.96595482469192,86.39926184189932,90.26925372859134,96.50947499625859,21.18302644294022,28.167036957052424,83.14600461092674
14.856714697618692,15.74079876507051,16.812306213984893,17.94492811909519,24.315404770045344,25.079894221164594,25.939818555782157,26.893808793168784,93.50374843738318,99.36987235620651,108.12385504560663,121.11161591869994,18.096837598388387,28.36856276395066,89.25925534134032
15.486235673182664,16.368167519933984,17.406238374399326,18.520394896165485,25.313542815596158,26.09844832537115,26.97445981272765,27.968063365261663,59.55535392738045,63.31666086378704,68.86381413236629,77.75213857877758,18.969485845572052,29.280439757742716,56.84483354395026
12.510390464016977,13.378075662195394,14.430431178544525,15.569159568550885,23.0645988590414,23.80046552240548,24.675409066918792,25.600735567516768,135.6907591462629,147.0161655327568,159.419273685724,180.35268821116455,13.215082939472278,24.04994885638107,129.341440650747
14.817616768744697,15.672604494795515,16.721867355415768,17.85503274008054,25.33771320209122,26.040322684902286,26.91343302651236,27.849606013189188,192.46767339357714,208.00497338509695,224.39016055186408,249.44235228008736,14.745706801364921,25.002388793930677,182.09540229252582
14.698762744375241,15.571100404862745,16.597121835078966,17.73661384438923,25.535455411511013,26.27603243638804,27.17997918287586,28.15739915994549,96.60368805526636,104.34331541722098,113.3112433164948,127.96379746413942,14.315359759458685,25.583140213546496,90.97201751918034
15.582096893222696,16.396856068767587,17.404169114619464,18.537234655898157,26.25741787437013,26.948587672949035,27.826086638240717,28.79794625209366,157.3571617025582,168.47821041346907,179.80618792207036,198.4351343806473,13.105270608322542,24.137100514155836,146.75425076675526
11.796966448855438,12.6734539555444,13.742957218150961,14.896340046721615,22.25711498365501,22.99965843119878,23.86958805823107,24.776777370953614,131.2769470625516,142.4456927382521,155.0300122701772,176.28253534024506,13.378183190905549,24.30006732365461,125.79829251912042
12.449687850507782,13.334434127328883,14.41261224346595,15.558461004303265,21.882984737221033,22.63845401756894,23.501745050185846,24.427293683043647,136.25787608101243,145.26198999578776,157.71719610445567,176.65754026886458,15.198268338960478,25.751196511371553,129.62857250989217
20.28110986378747,21.173580116497455,22.26993042604331,23.422935013102524,30.64867040504749,31.388101993282557,32.2683744225883,33.18642982069324,43.40174925836034,49.154803085593095,55.48461061883377,65.1700277790729,19.03659046912608,29.575463231531593,39.642504909084316
20.744205201275943,21.56074792106159,22.572333190542068,23.70151505364342,26.578780052139695,27.271343829667117,28.149166671343878,29.137654398597498,182.6903270451694,194.22103956109316,206.2669421688553,223.8319912750118,16.699113651417548,25.225599564539237,171.04351367647234
20.451406618976666,21.300814678630353,22.2815844931926,23.342890249641083,30.0538687490993,30.81465135317087,31.682711395760162,32.66803639083711,54.40399425949561,58.16660713641731,63.828232268213874,72.51785213377443,19.795697457401864,29.41777057263911,51.76202656101225
24.02637342388956,24.854299018405957,25.87952633932863,26.96648767876807,33.25370045532209,34.01831992547902,34.877863185029774,35.88304585436579,38.86947019225622,41.980853118645626,47.651962765010126,54.70911900939239,22.826022753994824,32.364226996609695,36.185002259339555
19.29978595048199,20.186023461340397,21.26849567756044,22.39352999022411,28.45422755382265,29.222137643305544,30.074980592435615,31.04309679486996,89.96732299485697,95.97233915953242,104.69914605889734,118.76424924053109,20.137200918016678,30.012023250177087,85.1212850103901
13.8286889209797,14.678680595888526,15.707300959992134,16.81392298007645,23.53872739725803,24.215055116865486,25.062306921226842,25.965189420491633,294.6228545427388,318.0321826904438,338.53061565447763,365.5447238164506,16.486725173205855,23.85164881840562,277.1406666302968
24.577344655017978,25.4168886826191,26.424003598800926,27.522995286782024,34.04947563142134,34.697585821537835,35.50636954711092,36.38675909257121,49.44416953082988,56.368855921324936,64.46879486439948,75.73358364528399,20.316148308291677,29.90245864325047,44.91669349951639
13.876611479941493,14.735867058285148,15.794971602754547,16.927763330032036,24.470074206894516,25.171348713212204,26.04138748801234,26.95486855063705,210.5477066005912,228.81074585923653,245.79837896918207,271.9203154720535,14.593193145113117,24.921746139549754,199.62325460554797
17.8099667188469,18.656960648910722,19.698909898945853,20.8466956554692,26.620703164438826,27.315536073924953,28.190482910451443,29.182592543148296,172.52687846315246,183.87735123170575,195.57995624989442,210.1459827701467,16.455253000006017,26.090973139693997,161.62822960680427
24.15048824017405,25.046806764818477,26.11250545865475,27.25476177533655,33.36849536973655,34.15309394412021,34.987852830573246,35.983494871583765,34.537550263988756,38.27414850787585,44.897007528845265,53.905692190541316,23.032028278586914,32.93789656109611,31.82594452109974
18.62616710227783,19.468035695004403,20.483847887161108,21.582821626875766,29.527679962032963,30.18135074565975,31.015947150241995,31.89486934201698,183.68167211444901,200.8442227374369,215.2301267634078,239.4157649410775,18.542749272737296,26.80061696661046,173.01856296966625
24.119057185251286,24.897805675796267,25.84092932320339,26.865996480427192,30.414307978574495,31.15245487456725,32.026741644778866,33.00125022000887,61.652021797604604,63.80206708948382,69.10849997883662,75.1106243251662,20.16407186262741,28.395964204079657,59.08796507917715
